file,directory,document_index,rule_index,rule_id,logical_group,logical_class,operators,B1_no_metavariable,B2_metavariable_binding,B3_repeated_metavariable,B3_5_redundant_metavariable,B4_metavariable_regex,B5_metavariable_pattern,B6_metavariable_comparison_or_type,metavars,repeated_metavars,binding_scopes_json,pattern_count,has_no_metavar,has_plain_metavar,has_unnamed_ellipsis,has_ellipsis_metavar,has_deep_expression,has_no_pattern_fields,shape_groups,shape_labels
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,7,vuln-openldap-6fe51a9a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",True,False,False,False,False,False,False,,,[],2,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,8,vuln-slurm-750cc23e,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$CLEAR,$SIZE","$CLEAR,$SIZE","[{""$CLEAR"": 2, ""$SIZE"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,9,vuln-gnutls-3efb6c5f,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$DATA_SIZE,$RESPONDER_IDS,$RID_BYTES",$DATA_SIZE,"[{""$DATA_SIZE"": 2, ""$RESPONDER_IDS"": 1, ""$RID_BYTES"": 1}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,10,vuln-krb5-ea92d2f0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$BUFFER,$HEADER_LEN,$LEN","$BUFFER,$HEADER_LEN,$LEN","[{""$BUFFER"": 7, ""$HEADER_LEN"": 2, ""$LEN"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,11,vuln-moddable-c31b8fd1,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$I,$J","$I,$J","[{""$I"": 6, ""$J"": 6}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,12,vuln-libplist-3a55ddd3,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$DATA,$I,$N,$OUTBUF,$P,$PTR,$TABLE,$TARGET,$TMPCNT,$TMPVAL,$W1,$W2,$W3,$W4,$WV","$DATA,$I,$N,$OUTBUF,$P,$TABLE,$TARGET,$TMPCNT,$TMPVAL,$W1,$W2,$W3,$W4,$WV","[{""$DATA"": 4, ""$I"": 3, ""$N"": 4, ""$OUTBUF"": 3, ""$P"": 3, ""$PTR"": 1, ""$TABLE"": 5, ""$TARGET"": 3, ""$TMPCNT"": 4, ""$TMPVAL"": 6, ""$W1"": 6, ""$W2"": 10, ""$W3"": 10, ""$W4"": 8, ""$WV"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,13,vuln-libtiff-438274f9,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ROWSPERSTRIP,$STRIPSPERPLANE,$TD","$ROWSPERSTRIP,$STRIPSPERPLANE,$TD","[{""$ROWSPERSTRIP"": 3, ""$STRIPSPERPLANE"": 2, ""$TD"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,14,vuln-clamav-26b19809,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",True,False,False,False,False,False,False,,,[],2,True,False,False,False,False,False,C1,no_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,15,vuln-cyrus-imapd-1ebd8ae4,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$C,$HASH,$I,$RET_VAL,$SEED,$STRING,$USTR","$C,$HASH,$I,$RET_VAL,$SEED,$STRING,$USTR","[{""$C"": 5, ""$HASH"": 8, ""$I"": 7, ""$RET_VAL"": 4, ""$SEED"": 4, ""$STRING"": 4, ""$USTR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,16,vuln-gvdb-d83587b2,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$BYTES,$FILE,$STR","$BYTES,$FILE,$STR","[{""$BYTES"": 2, ""$FILE"": 2, ""$STR"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,17,vuln-curl-cff89bc0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$FP,$LINE,$MAX_LEN","$FP,$LINE,$MAX_LEN","[{""$FP"": 2, ""$LINE"": 2, ""$MAX_LEN"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,18,vuln-flatpak-ba818f50,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$METADATA,$METADATA,"[{""$METADATA"": 4}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,19,vuln-opensc-f015746d,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CARD,$FLAGS,$FUNC,$NAME,$OFFSET,$R,$SIZE,$TNAME","$CARD,$FLAGS,$FUNC,$NAME,$OFFSET,$R,$SIZE,$TNAME","[{""$CARD"": 2, ""$FLAGS"": 2, ""$FUNC"": 2, ""$NAME"": 7, ""$OFFSET"": 2, ""$R"": 4, ""$SIZE"": 4, ""$TNAME"": 7}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,20,vuln-opensc-ed55fcd2,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$I,$I,"[{""$I"": 6}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,21,vuln-openjpeg-178194c0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CMAP,$I,$IS_SANE,$MANAGER,$NR_CHANNELS,$PCOL","$CMAP,$I,$NR_CHANNELS,$PCOL","[{""$CMAP"": 5, ""$I"": 6, ""$IS_SANE"": 1, ""$MANAGER"": 1, ""$NR_CHANNELS"": 2, ""$PCOL"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,22,vuln-libical-04d84749,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$PREV_CHAR,$PREV_CHAR,"[{""$PREV_CHAR"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c___rules.yaml,lambdasec-autogrep,0,23,vuln-freetype-cee5d593,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$OLDSIZE,$VAR","$OLDSIZE,$VAR","[{""$OLDSIZE"": 4, ""$VAR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__antirez_rules.yaml,lambdasec-autogrep,0,0,vuln-redis-e89086e0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ARG,$ARG2,$L,$LD,$POS,$SIZE","$ARG,$ARG2,$L,$LD,$POS,$SIZE","[{""$ARG"": 3, ""$ARG2"": 2, ""$L"": 5, ""$LD"": 3, ""$POS"": 6, ""$SIZE"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__antirez_rules.yaml,lambdasec-autogrep,0,1,vuln-redis-874804da,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$C,$C,"[{""$C"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__antirez_rules.yaml,lambdasec-autogrep,0,2,vuln-redis-71536684,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$FILENAME,$FP,$MODE,$OLD_UMASK,$PERMISSIONS","$FILENAME,$FP,$OLD_UMASK","[{""$FILENAME"": 3, ""$FP"": 3, ""$MODE"": 1, ""$OLD_UMASK"": 2, ""$PERMISSIONS"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__antirez_rules.yaml,lambdasec-autogrep,0,3,vuln-redis-01173bc8,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$DF,$FMT,$L","$DF,$FMT","[{""$DF"": 2, ""$FMT"": 2, ""$L"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__apache_rules.yaml,lambdasec-autogrep,0,0,vuln-trafficserver-92f729f5,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$LEN,$MIN_LEN,$STR,$VALUE","$STR,$VALUE","[{""$LEN"": 1, ""$MIN_LEN"": 1, ""$STR"": 2, ""$VALUE"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__apache_rules.yaml,lambdasec-autogrep,0,1,vuln-subversion-df961c8f,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$SVN_SSH,$VAR","$SVN_SSH,$VAR","[{""$SVN_SSH"": 2, ""$VAR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__apache_rules.yaml,lambdasec-autogrep,0,2,vuln-subversion-e4d42eb1,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$FUNC,$PROPNAME,$RESOURCE,$SUBPOOL,$VALUE","$FUNC,$PROPNAME,$RESOURCE,$VALUE","[{""$FUNC"": 2, ""$PROPNAME"": 2, ""$RESOURCE"": 2, ""$SUBPOOL"": 1, ""$VALUE"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__appneta_rules.yaml,lambdasec-autogrep,0,0,vuln-tcpreplay-b63f1697,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$IP_HDR,$IP_LEN,$IP_LEN_WANT,$L2LEN,$PKTHDR","$IP_HDR,$IP_LEN,$IP_LEN_WANT,$L2LEN,$PKTHDR","[{""$IP_HDR"": 8, ""$IP_LEN"": 2, ""$IP_LEN_WANT"": 3, ""$L2LEN"": 3, ""$PKTHDR"": 5}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__appneta_rules.yaml,lambdasec-autogrep,0,1,vuln-tcpreplay-e2ac765a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$IP,$L2LEN,$PKT,$TC","$IP,$PKT,$TC","[{""$IP"": 2, ""$L2LEN"": 1, ""$PKT"": 2, ""$TC"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__appneta_rules.yaml,lambdasec-autogrep,0,2,vuln-tcpreplay-ff0ece88,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ETH_HDR,$LEN","$ETH_HDR,$LEN","[{""$ETH_HDR"": 2, ""$LEN"": 3}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__appneta_rules.yaml,lambdasec-autogrep,0,3,vuln-tcpreplay-6fb578d2,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$PKTDATA,$PKTDATA,"[{""$PKTDATA"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__appneta_rules.yaml,lambdasec-autogrep,0,4,vuln-tcpreplay-46cf964a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",True,False,False,False,False,False,False,,,[],2,True,False,True,False,False,False,"C1,C3","no_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__aseprite_rules.yaml,lambdasec-autogrep,0,0,vuln-freetype2-c06da1ad,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$LIMIT,$PARSER,$STRING_SIZE","$LIMIT,$PARSER,$STRING_SIZE","[{""$LIMIT"": 2, ""$PARSER"": 4, ""$STRING_SIZE"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__aseprite_rules.yaml,lambdasec-autogrep,0,1,vuln-freetype2-8d22746c,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$GLYPH,$MASK,$VAR","$GLYPH,$MASK,$VAR","[{""$GLYPH"": 2, ""$MASK"": 3, ""$VAR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__asterisk_rules.yaml,lambdasec-autogrep,0,0,vuln-asterisk-da2573a3,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$LEN,$LIMIT,$OCTET_CNT","$LEN,$LIMIT,$OCTET_CNT","[{""$LEN"": 2, ""$LIMIT"": 2, ""$OCTET_CNT"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__aubio_rules.yaml,lambdasec-autogrep,0,0,vuln-aubio-b1559f4c,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$SIZE,$STRING,$VAR","$SIZE,$STRING,$VAR","[{""$SIZE"": 2, ""$STRING"": 2, ""$VAR"": 3}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__bluez_rules.yaml,lambdasec-autogrep,0,0,vuln-bluez-3cccdbab,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CLASSIC_BONDED_ONLY,$REQ",$REQ,"[{""$CLASSIC_BONDED_ONLY"": 1, ""$REQ"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__bluez_rules.yaml,lambdasec-autogrep,0,1,vuln-bluez-0388794d,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CAP,$SIZE","$CAP,$SIZE","[{""$CAP"": 4, ""$SIZE"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__bluez_rules.yaml,lambdasec-autogrep,0,2,vuln-bluez-7a80d209,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CAP,$CAPS,$DATA,$LENGTH,$PROCESSED,$SIZE","$CAP,$CAPS,$DATA,$LENGTH,$PROCESSED,$SIZE","[{""$CAP"": 8, ""$CAPS"": 2, ""$DATA"": 2, ""$LENGTH"": 3, ""$PROCESSED"": 4, ""$SIZE"": 6}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__bminor_rules.yaml,lambdasec-autogrep,0,0,vuln-newlib-5f15d7c5,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$TP,$TS","$TP,$TS","[{""$TP"": 2, ""$TS"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__brackeen_rules.yaml,lambdasec-autogrep,0,0,vuln-ok-file-formats-7a9fe754,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,False,False,False,False,False,"$BYTES_PER_STRING,$VAR",,"[{""$BYTES_PER_STRING"": 1, ""$VAR"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__brackeen_rules.yaml,lambdasec-autogrep,0,1,vuln-ok-file-formats-ce43dd0a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$BLOCKS,$EXTRA_SPACE,$NUM_BLOCKS,$SIZE","$BLOCKS,$EXTRA_SPACE,$NUM_BLOCKS,$SIZE","[{""$BLOCKS"": 2, ""$EXTRA_SPACE"": 2, ""$NUM_BLOCKS"": 2, ""$SIZE"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__brianmario_rules.yaml,lambdasec-autogrep,0,0,vuln-yajl-ruby-a8ca8f47,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$END,$LEN",$END,"[{""$END"": 5, ""$LEN"": 1}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/filtered_rules__c__ccxvii_rules.yaml,lambdasec-autogrep,0,0,vuln-mujs-fa3d30fd,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ALLOC,$CTX,$N,$NODE,$NULL,$NUM,$TYPE","$ALLOC,$CTX,$NULL,$TYPE","[{""$ALLOC"": 2, ""$CTX"": 2, ""$N"": 1, ""$NODE"": 1, ""$NULL"": 2, ""$NUM"": 1, ""$TYPE"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
